CIDADE;LATITUDE;LONGITUDE;POPULAÇÃO
PINDAMONHANGABA;-22,9533097;-45,4855867;165428
PINDAMONHANGABA;-22,9263928;-45,4620404;165428
PINDAMONHANGABA;-22,9427418;-45,5009828;165428
PINDAMONHANGABA;-22,9549311;-45,4575063;165428
PINDAMONHANGABA;-22,9352959;-45,4663236;165428
PINDAMONHANGABA;-22,9507755;-45,4999315;165428
PINDAMONHANGABA;-22,9509529;-45,5025093;165428
PINDAMONHANGABA;-22,9496025;-45,4976486;165428
PINDAMONHANGABA;-22,9413267;-45,4583002;165428
PINDAMONHANGABA;-22,8965808;-45,3827905;165428
PINDAMONHANGABA;-22,90578598;-45,37766856;165428
PIQUETE;-22,6138409;-45,1770961;12490
PIQUETE;-22,60295153;-45,18895269;12490
PIQUETE;-22,6055967;-45,1870953;12490
PIQUETE;-22,61736505;-45,17372501;12490
PIQUETE;-22,6138409;-45,1770961;12490
PIQUETE;-22,6138409;-45,1770961;12490
PIQUETE;-22,61736505;-45,17372501;12490
POTIM;-22,83325259;-45,25152149;20392
POTIM;-22,8264191;-45,2490488;20392
POTIM;-22,83325259;-45,25152149;20392
POTIM;-22,8293177;-45,2997382;20392
POTIM;-22,82612783;-45,26904146;20392
POTIM;-22,8366698;-45,2530079;20392
POTIM;-22,8264191;-45,2490488;20392
POTIM;-22,829899;-45,2575262;20392
POTIM;-22,81856285;-45,24539327;20392
POTIM;-22,82612783;-45,26904146;20392
POTIM;-22,8348405;-45,2547098;20392
POTIM;-22,82612783;-45,26904146;20392
POTIM;-22,83604051;-45,26108944;20392
POTIM;-22,8399271;-45,2524676;20392
POTIM;-22,8383884;-45,2572433;20392
POTIM;-22,8316934;-45,2583946;20392
POTIM;-22,8301683;-45,2595525;20392
POTIM;-22,82604316;-45,27152545;20392
POTIM;-22,8383884;-45,2572433;20392
POTIM;-22,83012295;-45,25949773;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8264191;-45,2490488;20392
POTIM;-22,83289869;-45,25999747;20392
POTIM;-22,8264191;-45,2490488;20392
POTIM;-22,8264191;-45,2490488;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8293177;-45,2997382;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,83768526;-45,25606484;20392
POTIM;-22,8293177;-45,2997382;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
POTIM;-22,8385626;-45,2555951;20392
QUELUZ;-22,5019755;-44,7943804;9159
QUELUZ;-22,5372143;-44,7745114;9159
QUELUZ;-22,5019755;-44,7943804;9159
QUELUZ;-22,53924004;-44,77953457;9159
QUELUZ;-22,5372143;-44,7745114;9159
QUELUZ;-22,5372143;-44,7745114;9159
QUELUZ;-22,54760722;-44,78553469;9159
QUELUZ;-22,5372143;-44,7745114;9159
QUELUZ;-22,5372143;-44,7745114;9159
ROSEIRA;-22,9016701;-45,3093535;10832
ROSEIRA;-22,8921998;-45,3133629;10832
ROSEIRA;-22,9016701;-45,3093535;10832
ROSEIRA;-22,89958911;-45,30997175;10832
ROSEIRA;-22,8898604;-45,3028692;10832
ROSEIRA;-22,9007572;-45,3090077;10832
ROSEIRA;-22,9007735;-45,3042444;10832
ROSEIRA;-22,8921998;-45,3133629;10832
ROSEIRA;-22,8921998;-45,3133629;10832
ROSEIRA;-22,9016491;-45,3093036;10832
ROSEIRA;-22,89215796;-45,31426175;10832
S.ANTONIO DO PINHAL;-22,8245614;-45,6682434;7133
S.ANTONIO DO PINHAL;-22,8224788;-45,6766734;7133
S.ANTONIO DO PINHAL;-22,82259789;-45,67347257;7133
S.BENTO DO SAPUCAI;-22,7454702;-45,6576062;11684
S.BENTO DO SAPUCAI;-22,6930544;-45,7341374;11684
S.BRANCA;-23,39839615;-45,88117134;13975
S.BRANCA;-23,39523796;-45,8899832;13975
S.BRANCA;-23,453672;-45,93415892;13975
S.BRANCA;-23,398099;-45,8788945;13975
S.BRANCA;-23,40237673;-45,88084048;13975
S.BRANCA;-23,39710229;-45,88523079;13975
S.BRANCA;-23,3990935;-45,8805922;13975
S.BRANCA;-23,3957698;-45,88877508;13975
S.JOSE DO BARREIRO;-22,64478799;-44,57879761;3853
S.JOSE DOS CAMPOS;-23,1874275;-45,8845869;697428
S.JOSE DOS CAMPOS;-23,24391616;-45,90098497;697428
S.JOSE DOS CAMPOS;-23,27388545;-45,9024325;697428
S.JOSE DOS CAMPOS;-23,24525613;-45,8982361;697428
S.JOSE DOS CAMPOS;-23,24835666;-45,89838783;697428
S.JOSE DOS CAMPOS;-23,25530095;-45,90101044;697428
S.JOSE DOS CAMPOS;-23,2397732;-45,90224;697428
S.JOSE DOS CAMPOS;-23,25891125;-45,90738971;697428
S.JOSE DOS CAMPOS;-23,279286;-45,89458821;697428
S.JOSE DOS CAMPOS;-23,279286;-45,89458821;697428
S.JOSE DOS CAMPOS;-23,26757017;-45,89348706;697428
S.JOSE DOS CAMPOS;-23,279286;-45,89458821;697428
S.JOSE DOS CAMPOS;-23,2724724;-45,9018226;697428
S.JOSE DOS CAMPOS;-23,2696313;-45,8975663;697428
S.JOSE DOS CAMPOS;-23,2631343;-45,8936444;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1378586;-45,9094735;697428
S.JOSE DOS CAMPOS;-23,1379313;-45,8982185;697428
S.JOSE DOS CAMPOS;-23,126717;-45,8677193;697428
S.JOSE DOS CAMPOS;-23,126717;-45,8677193;697428
S.JOSE DOS CAMPOS;-23,14985559;-45,89823542;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1379313;-45,8982185;697428
S.JOSE DOS CAMPOS;-23,14985559;-45,89823542;697428
S.JOSE DOS CAMPOS;-23,17135031;-45,84875042;697428
S.JOSE DOS CAMPOS;-23,13851504;-45,77287399;697428
S.JOSE DOS CAMPOS;-23,17157515;-45,84409123;697428
S.JOSE DOS CAMPOS;-23,17135031;-45,84875042;697428
S.JOSE DOS CAMPOS;-23,17157515;-45,84409123;697428
S.JOSE DOS CAMPOS;-23,14092296;-45,77813572;697428
S.JOSE DOS CAMPOS;-23,1714141;-45,8475929;697428
S.JOSE DOS CAMPOS;-23,20341714;-45,85572818;697428
S.JOSE DOS CAMPOS;-23,1730424;-45,8102648;697428
S.JOSE DOS CAMPOS;-23,2269402;-45,7940116;697428
S.JOSE DOS CAMPOS;-23,19089076;-45,78348514;697428
S.JOSE DOS CAMPOS;-23,2605796;-45,8200303;697428
S.JOSE DOS CAMPOS;-23,2215051;-45,8826668;697428
S.JOSE DOS CAMPOS;-23,272473;-45,886534;697428
S.JOSE DOS CAMPOS;-23,273554;-45,8847921;697428
S.JOSE DOS CAMPOS;-23,17894161;-45,8768902;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,24690732;-45,89797935;697428
S.JOSE DOS CAMPOS;-23,244876;-45,8992399;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,24690732;-45,89797935;697428
S.JOSE DOS CAMPOS;-23,24642033;-45,89804318;697428
S.JOSE DOS CAMPOS;-23,26960458;-45,90035268;697428
S.JOSE DOS CAMPOS;-23,1379313;-45,8982185;697428
S.JOSE DOS CAMPOS;-23,1561132;-45,89986605;697428
S.JOSE DOS CAMPOS;-23,12348625;-45,86326592;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1624896;-45,910853;697428
S.JOSE DOS CAMPOS;-23,10838652;-45,94498082;697428
S.JOSE DOS CAMPOS;-23,14158249;-45,91007862;697428
S.JOSE DOS CAMPOS;-23,1344465;-45,8895101;697428
S.JOSE DOS CAMPOS;-23,16546406;-45,90902347;697428
S.JOSE DOS CAMPOS;-23,16847012;-45,84352568;697428
S.JOSE DOS CAMPOS;-23,1714141;-45,8475929;697428
S.JOSE DOS CAMPOS;-23,1714141;-45,8475929;697428
S.JOSE DOS CAMPOS;-23,1714141;-45,8475929;697428
S.JOSE DOS CAMPOS;-23,2164487;-45,8399418;697428
S.JOSE DOS CAMPOS;-23,2547468;-45,8341178;697428
S.JOSE DOS CAMPOS;-23,2263031;-45,7948057;697428
S.JOSE DOS CAMPOS;-23,167892;-45,7865402;697428
S.JOSE DOS CAMPOS;-23,2263031;-45,7948057;697428
S.JOSE DOS CAMPOS;-23,21620005;-45,88502686;697428
S.JOSE DOS CAMPOS;-23,2709764;-45,886417;697428
S.JOSE DOS CAMPOS;-23,228823;-45,8911755;697428
S.JOSE DOS CAMPOS;-23,1830794;-45,877564;697428
S.JOSE DOS CAMPOS;-23,1759427;-45,87381049;697428
S.JOSE DOS CAMPOS;-23,279286;-45,89458821;697428
S.JOSE DOS CAMPOS;-23,2773905;-45,8948309;697428
S.JOSE DOS CAMPOS;-23,2453887;-45,89758108;697428
S.JOSE DOS CAMPOS;-23,26757017;-45,89348706;697428
S.JOSE DOS CAMPOS;-23,25891125;-45,90738971;697428
S.JOSE DOS CAMPOS;-23,27887154;-45,89621639;697428
S.JOSE DOS CAMPOS;-23,2729719;-45,899824;697428
S.JOSE DOS CAMPOS;-23,2724724;-45,9018226;697428
S.JOSE DOS CAMPOS;-23,26386633;-45,91182167;697428
S.JOSE DOS CAMPOS;-23,24690732;-45,89797935;697428
S.JOSE DOS CAMPOS;-23,14924742;-45,88789856;697428
S.JOSE DOS CAMPOS;-23,15191715;-45,91418543;697428
S.JOSE DOS CAMPOS;-23,15195378;-45,8936964;697428
S.JOSE DOS CAMPOS;-23,15195378;-45,8936964;697428
S.JOSE DOS CAMPOS;-23,13917682;-45,78789308;697428
S.JOSE DOS CAMPOS;-23,17135031;-45,84875042;697428
S.JOSE DOS CAMPOS;-23,13917682;-45,78789308;697428
S.JOSE DOS CAMPOS;-23,17135031;-45,84875042;697428
S.JOSE DOS CAMPOS;-23,1391795;-45,7875275;697428
S.JOSE DOS CAMPOS;-23,17157515;-45,84409123;697428
S.JOSE DOS CAMPOS;-23,17151105;-45,85001454;697428
S.JOSE DOS CAMPOS;-23,17993235;-45,85644426;697428
S.JOSE DOS CAMPOS;-23,1680105;-45,843214;697428
S.JOSE DOS CAMPOS;-23,2276198;-45,7957042;697428
S.JOSE DOS CAMPOS;-23,1949903;-45,8646629;697428
S.JOSE DOS CAMPOS;-23,1911681;-45,7836846;697428
S.JOSE DOS CAMPOS;-23,1839868;-45,8030173;697428
S.JOSE DOS CAMPOS;-23,227534;-45,88365215;697428
S.JOSE DOS CAMPOS;-23,17135031;-45,84875042;697428
S.JOSE DOS CAMPOS;-23,2606271;-45,9340814;697428
S.JOSE DOS CAMPOS;-23,17567539;-45,87522312;697428
S.JOSE DOS CAMPOS;-23,18323015;-45,88794228;697428
S.JOSE DOS CAMPOS;-23,1830794;-45,877564;697428
S.JOSE DOS CAMPOS;-23,1867159;-45,8883219;697428
S.JOSE DOS CAMPOS;-23,17894161;-45,8768902;697428
S.JOSE DOS CAMPOS;-23,1746674;-45,8913737;697428
S.JOSE DOS CAMPOS;-23,25530095;-45,90101044;697428
S.JOSE DOS CAMPOS;-23,27790205;-45,89835762;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,26991502;-45,89824551;697428
S.JOSE DOS CAMPOS;-23,2792185;-45,9021853;697428
S.JOSE DOS CAMPOS;-23,27338367;-45,89812389;697428
S.JOSE DOS CAMPOS;-23,26939301;-45,89992168;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,2466152;-45,90320776;697428
S.JOSE DOS CAMPOS;-23,26757017;-45,89348706;697428
S.JOSE DOS CAMPOS;-23,2635357;-45,8935071;697428
S.JOSE DOS CAMPOS;-23,2773941;-45,89484171;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1519979;-45,9146905;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,13193627;-45,95988555;697428
S.JOSE DOS CAMPOS;-23,17974227;-45,86252782;697428
S.JOSE DOS CAMPOS;-23,15816974;-45,80459336;697428
S.JOSE DOS CAMPOS;-23,1409851;-45,7891473;697428
S.JOSE DOS CAMPOS;-23,17061422;-45,77895555;697428
S.JOSE DOS CAMPOS;-23,18510067;-45,79766898;697428
S.JOSE DOS CAMPOS;-23,17971985;-45,81348291;697428
S.JOSE DOS CAMPOS;-23,1791893;-45,7870396;697428
S.JOSE DOS CAMPOS;-23,18336418;-45,8138155;697428
S.JOSE DOS CAMPOS;-23,1674245;-45,7843952;697428
S.JOSE DOS CAMPOS;-23,2748529;-45,88561141;697428
S.JOSE DOS CAMPOS;-23,0005374;-45,8552272;697428
S.JOSE DOS CAMPOS;-23,1746674;-45,8913737;697428
S.JOSE DOS CAMPOS;-23,18201955;-45,87755405;697428
S.JOSE DOS CAMPOS;-23,1864813;-45,8884142;697428
S.JOSE DOS CAMPOS;-23,1847026;-45,8839931;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,24451714;-45,8982601;697428
S.JOSE DOS CAMPOS;-23,26757017;-45,89348706;697428
S.JOSE DOS CAMPOS;-23,2695877;-45,9003795;697428
S.JOSE DOS CAMPOS;-23,2743864;-45,8997929;697428
S.JOSE DOS CAMPOS;-23,1338155;-45,9082108;697428
S.JOSE DOS CAMPOS;-23,1522442;-45,9001404;697428
S.JOSE DOS CAMPOS;-23,17157515;-45,84409123;697428
S.JOSE DOS CAMPOS;-23,17157515;-45,84409123;697428
S.JOSE DOS CAMPOS;-23,1428818;-45,77994009;697428
S.JOSE DOS CAMPOS;-23,14186702;-45,78861658;697428
S.JOSE DOS CAMPOS;-23,249397;-45,8017111;697428
S.JOSE DOS CAMPOS;-23,22078694;-45,7951654;697428
S.JOSE DOS CAMPOS;-23,2526059;-45,8343336;697428
S.JOSE DOS CAMPOS;-23,25279268;-45,8344576;697428
S.JOSE DOS CAMPOS;-23,16705393;-45,80944418;697428
S.JOSE DOS CAMPOS;-23,22009113;-45,87972344;697428
S.JOSE DOS CAMPOS;-23,228823;-45,8911755;697428
S.JOSE DOS CAMPOS;-23,27232488;-45,88665646;697428
S.JOSE DOS CAMPOS;-23,2748529;-45,88561141;697428
S.JOSE DOS CAMPOS;-23,21958758;-45,8846735;697428
S.JOSE DOS CAMPOS;-23,22636218;-45,89113147;697428
S.JOSE DOS CAMPOS;-23,1828577;-45,8792859;697428
S.JOSE DOS CAMPOS;-23,18628646;-45,88016138;697428
S.JOSE DOS CAMPOS;-23,18150825;-45,87736397;697428
S.JOSE DOS CAMPOS;-23,211991;-45,8924251;697428
S.JOSE DOS CAMPOS;-23,18355808;-45,87123828;697428
S.JOSE DOS CAMPOS;-23,1762187;-45,872926;697428
S.JOSE DOS CAMPOS;-23,26989175;-45,89022788;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,279286;-45,89458821;697428
S.JOSE DOS CAMPOS;-23,26683787;-45,89339067;697428
S.JOSE DOS CAMPOS;-23,249904;-45,90007577;697428
S.JOSE DOS CAMPOS;-23,27099343;-45,90045797;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,26960458;-45,90035268;697428
S.JOSE DOS CAMPOS;-23,27578846;-45,90047146;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,27061164;-45,8895684;697428
S.JOSE DOS CAMPOS;-23,26757017;-45,89348706;697428
S.JOSE DOS CAMPOS;-23,22781141;-45,90218231;697428
S.JOSE DOS CAMPOS;-23,2697968;-45,9007868;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,15195378;-45,8936964;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1379313;-45,8982185;697428
S.JOSE DOS CAMPOS;-23,150341;-45,8969472;697428
S.JOSE DOS CAMPOS;-23,15195378;-45,8936964;697428
S.JOSE DOS CAMPOS;-23,13678938;-45,77675856;697428
S.JOSE DOS CAMPOS;-23,17974227;-45,86252782;697428
S.JOSE DOS CAMPOS;-23,2420601;-45,8287569;697428
S.JOSE DOS CAMPOS;-23,19098829;-45,78909891;697428
S.JOSE DOS CAMPOS;-23,2123967;-45,8476018;697428
S.JOSE DOS CAMPOS;-23,23380714;-45,82710191;697428
S.JOSE DOS CAMPOS;-23,2535183;-45,8341911;697428
S.JOSE DOS CAMPOS;-23,17330593;-45,81571479;697428
S.JOSE DOS CAMPOS;-23,19098829;-45,78909891;697428
S.JOSE DOS CAMPOS;-23,19604969;-45,79180511;697428
S.JOSE DOS CAMPOS;-23,17980107;-45,77955403;697428
S.JOSE DOS CAMPOS;-23,22009113;-45,87972344;697428
S.JOSE DOS CAMPOS;-23,19022394;-45,88394236;697428
S.JOSE DOS CAMPOS;-23,17567539;-45,87522312;697428
S.JOSE DOS CAMPOS;-23,19506464;-45,90162809;697428
S.JOSE DOS CAMPOS;-23,1848389;-45,8886384;697428
S.JOSE DOS CAMPOS;-23,2695877;-45,9003795;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,2697968;-45,9007868;697428
S.JOSE DOS CAMPOS;-23,26914281;-45,89449731;697428
S.JOSE DOS CAMPOS;-23,27033859;-45,89911351;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,2781932;-45,8957378;697428
S.JOSE DOS CAMPOS;-23,2482497;-45,8977849;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1606814;-45,9244499;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1561132;-45,89986605;697428
S.JOSE DOS CAMPOS;-23,17064125;-45,84346103;697428
S.JOSE DOS CAMPOS;-23,1409851;-45,7891473;697428
S.JOSE DOS CAMPOS;-23,1409851;-45,7891473;697428
S.JOSE DOS CAMPOS;-23,17169489;-45,81091864;697428
S.JOSE DOS CAMPOS;-23,2530465;-45,8339192;697428
S.JOSE DOS CAMPOS;-23,2442477;-45,8398463;697428
S.JOSE DOS CAMPOS;-23,2594721;-45,8183913;697428
S.JOSE DOS CAMPOS;-23,19846636;-45,78966871;697428
S.JOSE DOS CAMPOS;-23,17980107;-45,77955403;697428
S.JOSE DOS CAMPOS;-23,16667033;-45,78576642;697428
S.JOSE DOS CAMPOS;-23,17567539;-45,87522312;697428
S.JOSE DOS CAMPOS;-23,18974745;-45,88978264;697428
S.JOSE DOS CAMPOS;-23,19022394;-45,88394236;697428
S.JOSE DOS CAMPOS;-23,18323015;-45,88794228;697428
S.JOSE DOS CAMPOS;-23,1761803;-45,8731196;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,26914281;-45,89449731;697428
S.JOSE DOS CAMPOS;-23,26864747;-45,90146801;697428
S.JOSE DOS CAMPOS;-23,26968404;-45,89777303;697428
S.JOSE DOS CAMPOS;-23,2683373;-45,8930808;697428
S.JOSE DOS CAMPOS;-23,24690732;-45,89797935;697428
S.JOSE DOS CAMPOS;-23,2733142;-45,9001888;697428
S.JOSE DOS CAMPOS;-23,27979436;-45,89466777;697428
S.JOSE DOS CAMPOS;-23,27309533;-45,90038353;697428
S.JOSE DOS CAMPOS;-23,27979436;-45,89466777;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,2697968;-45,9007868;697428
S.JOSE DOS CAMPOS;-23,24690732;-45,89797935;697428
S.JOSE DOS CAMPOS;-23,15773508;-45,90108396;697428
S.JOSE DOS CAMPOS;-23,1570522;-45,900382;697428
S.JOSE DOS CAMPOS;-23,16760253;-45,84203183;697428
S.JOSE DOS CAMPOS;-23,17157515;-45,84409123;697428
S.JOSE DOS CAMPOS;-23,19950492;-45,78719757;697428
S.JOSE DOS CAMPOS;-23,1932446;-45,789765;697428
S.JOSE DOS CAMPOS;-23,17271624;-45,81036878;697428
S.JOSE DOS CAMPOS;-23,1721491;-45,8076987;697428
S.JOSE DOS CAMPOS;-23,1911681;-45,7836846;697428
S.JOSE DOS CAMPOS;-23,22014621;-45,88408106;697428
S.JOSE DOS CAMPOS;-23,264992;-45,8140908;697428
S.JOSE DOS CAMPOS;-23,17567539;-45,87522312;697428
S.JOSE DOS CAMPOS;-23,27972724;-45,89474916;697428
S.JOSE DOS CAMPOS;-23,279286;-45,89458821;697428
S.JOSE DOS CAMPOS;-23,24481623;-45,90015823;697428
S.JOSE DOS CAMPOS;-23,2733142;-45,9001888;697428
S.JOSE DOS CAMPOS;-23,2733142;-45,9001888;697428
S.JOSE DOS CAMPOS;-23,26864747;-45,90146801;697428
S.JOSE DOS CAMPOS;-23,27326463;-45,90094302;697428
S.JOSE DOS CAMPOS;-23,2697968;-45,9007868;697428
S.JOSE DOS CAMPOS;-23,27096825;-45,89782036;697428
S.JOSE DOS CAMPOS;-23,2733142;-45,9001888;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,27066724;-45,90250874;697428
S.JOSE DOS CAMPOS;-23,26864747;-45,90146801;697428
S.JOSE DOS CAMPOS;-23,27934722;-45,89342151;697428
S.JOSE DOS CAMPOS;-23,2674309;-45,8930465;697428
S.JOSE DOS CAMPOS;-23,25674301;-45,90008995;697428
S.JOSE DOS CAMPOS;-23,11246007;-45,9151313;697428
S.JOSE DOS CAMPOS;-23,1624896;-45,910853;697428
S.JOSE DOS CAMPOS;-23,15120613;-45,90707499;697428
S.JOSE DOS CAMPOS;-23,19063716;-45,78598637;697428
S.JOSE DOS CAMPOS;-23,1768701;-45,7949161;697428
S.JOSE DOS CAMPOS;-23,2077744;-45,8062349;697428
S.JOSE DOS CAMPOS;-23,16667033;-45,78576642;697428
S.JOSE DOS CAMPOS;-23,24626799;-45,83585029;697428
S.JOSE DOS CAMPOS;-23,16705393;-45,80944418;697428
S.JOSE DOS CAMPOS;-23,1684694;-45,7765655;697428
S.JOSE DOS CAMPOS;-23,27638;-45,838908;697428
S.JOSE DOS CAMPOS;-23,2755814;-45,8866098;697428
S.JOSE DOS CAMPOS;-23,27504121;-45,86214569;697428
S.JOSE DOS CAMPOS;-23,19022394;-45,88394236;697428
S.JOSE DOS CAMPOS;-23,19022394;-45,88394236;697428
S.JOSE DOS CAMPOS;-23,1746674;-45,8913737;697428
S.JOSE DOS CAMPOS;-23,18727029;-45,86926022;697428
S.JOSE DOS CAMPOS;-23,2691475;-45,8965509;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,27043846;-45,89931853;697428
S.JOSE DOS CAMPOS;-23,1561132;-45,89986605;697428
S.JOSE DOS CAMPOS;-23,16235568;-45,91042993;697428
S.JOSE DOS CAMPOS;-23,1519979;-45,9146905;697428
S.JOSE DOS CAMPOS;-23,13846263;-45,78641253;697428
S.JOSE DOS CAMPOS;-23,16667033;-45,78576642;697428
S.JOSE DOS CAMPOS;-23,19098829;-45,78909891;697428
S.JOSE DOS CAMPOS;-23,1689239;-45,7885339;697428
S.JOSE DOS CAMPOS;-23,22014621;-45,88408106;697428
S.JOSE DOS CAMPOS;-23,18628646;-45,88016138;697428
S.JOSE DOS CAMPOS;-23,24481623;-45,90015823;697428
S.JOSE DOS CAMPOS;-23,27099343;-45,90045797;697428
S.JOSE DOS CAMPOS;-23,24690732;-45,89797935;697428
S.JOSE DOS CAMPOS;-23,24481623;-45,90015823;697428
S.JOSE DOS CAMPOS;-23,24690732;-45,89797935;697428
S.JOSE DOS CAMPOS;-23,27096825;-45,89782036;697428
S.JOSE DOS CAMPOS;-23,24794626;-45,90374543;697428
S.JOSE DOS CAMPOS;-23,1519979;-45,9146905;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,16235568;-45,91042993;697428
S.JOSE DOS CAMPOS;-23,1561132;-45,89986605;697428
S.JOSE DOS CAMPOS;-23,16751901;-45,91568883;697428
S.JOSE DOS CAMPOS;-23,1519979;-45,9146905;697428
S.JOSE DOS CAMPOS;-23,1381425;-45,9106385;697428
S.JOSE DOS CAMPOS;-23,1723266;-45,8485424;697428
S.JOSE DOS CAMPOS;-23,1722951;-45,8106666;697428
S.JOSE DOS CAMPOS;-23,2552189;-45,8359075;697428
S.JOSE DOS CAMPOS;-23,17061422;-45,77895555;697428
S.JOSE DOS CAMPOS;-23,17061422;-45,77895555;697428
S.JOSE DOS CAMPOS;-23,19198384;-45,79050155;697428
S.JOSE DOS CAMPOS;-23,2215051;-45,8826668;697428
S.JOSE DOS CAMPOS;-23,21314285;-45,88803344;697428
S.JOSE DOS CAMPOS;-23,29564476;-45,87437682;697428
S.JOSE DOS CAMPOS;-23,21314285;-45,88803344;697428
S.JOSE DOS CAMPOS;-23,2400674;-45,9339451;697428
S.JOSE DOS CAMPOS;-23,19748129;-45,8862194;697428
S.JOSE DOS CAMPOS;-23,18574184;-45,88503436;697428
S.JOSE DOS CAMPOS;-23,18323015;-45,88794228;697428
S.JOSE DOS CAMPOS;-23,1863188;-45,86861634;697428
S.JOSE DOS CAMPOS;-23,27077755;-45,90001473;697428
S.JOSE DOS CAMPOS;-23,27077755;-45,90001473;697428
S.JOSE DOS CAMPOS;-23,24481623;-45,90015823;697428
S.JOSE DOS CAMPOS;-23,2735261;-45,8951619;697428
S.JOSE DOS CAMPOS;-23,2696473;-45,8974867;697428
S.JOSE DOS CAMPOS;-23,26694295;-45,89220578;697428
S.JOSE DOS CAMPOS;-23,27577091;-45,89850526;697428
S.JOSE DOS CAMPOS;-23,2694892;-45,89046346;697428
S.JOSE DOS CAMPOS;-23,1561132;-45,89986605;697428
S.JOSE DOS CAMPOS;-23,1561132;-45,89986605;697428
S.JOSE DOS CAMPOS;-23,1437046;-45,7785497;697428
S.JOSE DOS CAMPOS;-23,16786336;-45,77799811;697428
S.JOSE DOS CAMPOS;-23,24096082;-45,83927362;697428
S.JOSE DOS CAMPOS;-23,171643;-45,8106037;697428
S.JOSE DOS CAMPOS;-23,18479945;-45,79886785;697428
S.LUIZ DO PARAITINGA;-23,25774748;-45,2188667;10337
S.LUIZ DO PARAITINGA;-23,25283747;-45,2965567;10337
S.LUIZ DO PARAITINGA;-23,3022652;-45,2809747;10337
S.LUIZ DO PARAITINGA;-23,2233896;-45,3082457;10337
S.SEBASTIAO;-23,808921;-45,4150307;81540
S.SEBASTIAO;-23,8070797;-45,4180235;81540
S.SEBASTIAO;-23,7602411;-45,4185149;81540
S.SEBASTIAO;-23,767437;-45,6904651;81540
S.SEBASTIAO;-23,8055721;-45,40239823;81540
S.SEBASTIAO;-23,7779963;-45,6154464;81540
S.SEBASTIAO;-23,77651519;-45,55808245;81540
S.SEBASTIAO;-23,79903697;-45,543187;81540
S.SEBASTIAO;-23,77588434;-45,64092186;81540
S.SEBASTIAO;-23,7545688;-45,8286797;81540
